ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
599;Pete;Ryan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=599;;;;;http://www.pete-ryan.ca
620;Dawn;Lo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=620;;;;;
622;Shuren Arthur;Cheng;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=622;;;;;
624;Ronnie Dean;Harris (Ostwelve);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=624;;;;;
363;Natalie;Purschwitz;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=363;Natalie Purschwitz has a BFA in Intermedia from ECUAD and a BA in Archaeology from the U of Calgary.  She has shown her artwork internationally and has a clothing line called Hunt & Gather.   She is currently working on a one-year project called Makeshift, during which time she will only wear things she has made herself.;Canada;;;http://www.makeshiftproject.blogspot.com
365;Jamie;Hilder;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=365;;;;;
368;Liam;Gillick;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=368;"Aylesbury, just outside of London, attended Goldsmiths College between 1984 and 1987, and has been teaching at Columbia University in New York since 1997.
Gillick’s art practice has many forms of expression including graphic works, industrial design, sculpture, public projects, critical and theoretical writings, art criticism, curating, musical scores
and films. Over the past 20 years he has created a vast body of interconnected work that investigates the ways in which power is manifest in political, corporate, and commercial realms.
Liam Gillick has exhibited in numerous museums and art centres such as The Museum of Contemporary Art, Chicago, Austrian Museum of Applied Art/Contemporary Art,Vienna, Witte de
With, Rotterdam, Kunsthalle Zurich, Kunsteverein, Munich, Palais de Tokyo, Paris, The Museum of Modern Art, New York, The Powerplant Contemporary Art Gallery, Toronto, and Whitechapel Gallery, London. Selected group exhibitions include the 53rd Venice Biennale, 2009, Singular Forms, Guggenheim Museum, 2004, 50th Venice Biennale, 2003; What If, Moderna Museet, Stockholm, 2000 and documenta X, 1997. Numerous public projects and
interventions include Ft. Lauderdale Airport, 2002, the new Home Office government building, London, 2005 and the Lufthansa Headquarters, Frankfurt, 2007.
Gillick's published works function in parallel to his artwork including Literally No Place (Book Works, London, 2002); Five or Six (Lukas & Sternberg, New York, 1999); Discussion Island/Big Conference Centre (Kunstverein Ludwigsburg, Ludwigsburg, and Orchard Gallery, Derry, 1997),
Erasmus is Late (Book Works, London, 1995), Proxemics: Selected Writings 1998-2006
(JRPIRingier, Zurich, 2007), Factories in the Snow, edited by Lilian Haberer and Liam Gillick (JRPIRingier, Zurich, 2007), and All Books, (Book Works, London 2009). In addition, Liam Gillick has contributed to many art magazines and journals including Parkett, Frieze, Art Monthly and a regular column for Metropolis M in Amsterdam.";USA;;;
376;Corey;Bulpitt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=376;;Canada;;;
377;;Hellnback;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=377;Cree;;;;
383;Kota;Ezawa;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=383;;USA;;;
387;Michael Nicoll;Yahgulanaas;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=387;"Michael Nicoll Yahgulanaas is an award-winning visual contemporary artist, author and professional speaker. His work has been seen in public spaces, museums, galleries and private collections across the globe. Institutional collections include the British Museum, Metropolitan Museum of Art, Seattle Art Museum and Vancouver Art Gallery. His large sculptural works are part of the public art collection of the Vancouver International Airport, City of Vancouver, City of Kamloops and University of British Columbia. 

Yahgulanaas&#39;s visual practice encompasses a variety of different art forms including large-scale public art projects, mixed media sculptures and canvases, re-purposed automobile parts, acrylics, watercolours, ink drawings, ceramics and illustrated publications. Exploring themes of identity, environmentalism and the human condition he uses art and speaking opportunities to communicate a world view that while particular to Haida Gwaii - his ancestral North Pacific archipelago - is also relevant to a contemporary and internationally-engaged audience.

Influenced by both the tradition of Haida iconography and contemporary Asian visual culture, Yahgulanaas has created a practice that is celebrated for its vitality, relevancy and originality.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=387&ImageId=2117;Yukiko Onley;https://mny.ca/en/
392;Eli;Horn;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=392;;Canada;;;http://www.elihorn.net/
405;Helmut;Weber;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=405;Since 1993, Helmut Weber has worked on projects addressing cities, architecture, and the politics of representation and of space. Mainly working in the media of photography and video, his research-oriented practice engages with specific moments and logics of the global-urban change as they take shape in neighbourhoods, architecture, and everyday life.;Canada;;;
410;Jordan;Gallie;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=410;Gallie is from the Tsleil-Wauthuth Nation in North Vancouver, BC. Gallie attended the Native Education College in 2012 and has a background in North West Coast and Coast Salish style art.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=410&ImageId=833;;
413;Robert;Yelton;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=413;;;;;
414;Emilie;Crewe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=414;Emilie Crewe is an interdisciplinary artist working in Vancouver, British Columbia. Her work often takes the form of video installation, sound, sculpture and single-channel video.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=414&ImageId=836;Emilie Crewe;http://emiliecrewe.com/
415;Dana;Claxton;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=415;;Canada;;;
416;Alexa;Hatanaka;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=416;Alexa Hatanaka is a mural painter, a weaver, printmaker, a collaborator and an educator. She exhibits internationally and paints large-scale murals with latex and aerosol paint, most notably in several of Canada's remote high arctic communities.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=416&ImageId=555;Patrick Thompson;http://alexahatanaka.com
418;Tania;Willard;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=418;Tania Willard, Secwepemic Nation, works within the shifting ideas around contemporary and traditional, often working with bodies of knowledge and skills that are conceptually linked to her interest in intersections between Aboriginal and other cultures.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=418&ImageId=557;Rosalie Favell;http://www.taniawillard.ca
423;Jeannette;Sirois;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=423;"Jeannette Sirois is a fine artist who uses traditional and digital technology. 

Recent exhibition history includes the Surrey Art Gallery, AIRS Show at the Canadian Federation of Artists, and the Raebec Gallery (South Carolina).";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=423&ImageId=560;Jeannette Sirois;http://www.jeannettesirois.com
424;Huang;Zhiyang;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=424;Huang Zhiyang's artist studio is in Beijing, China.;China;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=424&ImageId=1168;;http://www.huangzhiyang.com
425;Thomas;Cannell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=425;"Thomas Cannell is a Coast Salish artist who was born on Musqueam traditional territory in 1980. He has spent his whole life on the Musqueam Reserve in Vancouver, BC, and has been immersed in the long-established art and cultural traditions of his Musqueam ancestors. Thomas mentored with his mother, Susan Point, honing his skills as a carver and designer. His artwork reflects his respect and love for his Salish roots and the natural evolution of his people
He currently works on large-scale public art works in many different mediums with Susan and on his own. 
His was a recipient of the BC Creative Achievement Award for First Nations’ Art in 2014.";Canada;;;http://thomascannell.com
429;Chris;Booth;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=429;;New Zealand;;;
430;Lindsey Kyoko;Adams;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=430;Lindsey is a Vancouver-based artist whose practice includes portraiture, sculpture, installation, and public art. Lindsey has a BFA in visual arts from Simon Fraser University. Lindsey is co-founder of f.o.u.n.d. spaces, a collective project which investigates ways to improve public spaces through artistic processes that involve and engage the community.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=430&ImageId=561;Lindsey Kyoko Adams;http://lindseykyokoadams.com
431;;LAIWAN;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=431;LAIWAN is an interdisciplinary artist, writer and educator with a wide-ranging practice based in poetics and philosophy. Born in Zimbabwe of Chinese parents, her family immigrated to Canada in 1977 to leave the war in Rhodesia. Her art training began at the Emily Carr College of Art & Design (1983), and she returned to school to receive an MFA from Simon Fraser University School for Contemporary Arts (1999). Recipient of numerous awards, including the Vancouver Queer Media Artist Award (2008), Laiwan exhibits regularly, curates projects in Canada, the US, and Zimbabwe, is published in anthologies and journals, and is a cultural activist. She was Chair of the grunt gallery Board of Directors (2010-2014) and she teaches in the MFA in Interdisciplinary Arts Program at Goddard College in Washington State, USA (2001-present). She founded the OR Gallery (1983) in Vancouver, Canada, the city where she lives.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=431&ImageId=562;Nina Skogster;http://www.laiwanette.net
432;Amanda;Arcuri;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=432;Amanda Arcuri is a photography based artist from Toronto, Ontario, where she studied photography at Ryerson University and completed her Masters of Applied Arts at Emily Carr University of Art + Design. Arcuri is interested in how we relate the outdoor world around us. She questions conventional methods of depicting landscape by creating altered and dramatized scenes with light or materials within the greenery.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=432&ImageId=563;Photo Credit: Amanda Arcuri;http://www.AmandaArcuri.com
436;Manitoba;Aboriginal Arts Council, Inc.;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=436;The Manitoba Aboriginal Arts Council, Inc, was founded by Jazz de Montigny.;Canada;;;
438;Arlette;Alcock;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=438;Metis;;;;
442;;Inez;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=442;Sto:lo;;;;
447;Jun;Oenoki;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=447;;;;;http://wtp-yv.blogspot.com/
451;Moshe;Denburg;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=451;;;;;http://www.vi-co.org/
453;Lois;Klassen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=453;;;;;http://loiszing.blogs.com/
454;Pierre-André;Sonolet;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=454;;;;;http://loiszing.blogs.com/
458;Luke;Moloney;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=458;;;;;http://www.pandorabenevolentsociety.org/
460;;AHA Media;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=460;April Smith, Hendrik Beune and Al Tkatch;;;;http://www.ahamedia.ca
461;;Norma Art Collective;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=461;"Norma is a Vancouver-based art collective who produces installation and performance works. Norma&rsquo;s past work draws from diverse sources, including visual and performance art histories, and social behaviour.

The collective members are Vanessa Kwan, Diana Lopez Soto, Josh Neelands, Christy Nyiri, Pietro Sammarco, Erica Stocking, and Kara Uzelman. All members of Norma are undergraduates of Emily Carr Institute of Art and Design (now Emily Carr University) and have individual art practices.";;;;
462;Lorna;Brown;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=462;"Lorna Brown works between studio practice, curation and writing to explore interests in social phenomena such as boredom, administrative structures and systems, and the dynamics of public spaces. Recent exhibitions include The Chatter of Culture, Artspeak, Vancouver; Threshold (cont.) at the Koerner Library at UBC, and AdmIndex, commissioned by the Audain Gallery at SFU Woodwards. In April, 2011, her work was included in “It takes everyone to know no-one” at Justina M. Barnicke Gallery at the University of Toronto. Recent independent curatorial and editorial projects include Group Search: art in the library and Ruins in Process: Vancouver Art in the Sixties, an online digital archive at www.vancouverartinthesixties.com. Recent writing projects include Agility in Public, an interview with Anne Pasternak, Director of Creative Time NY, in Fillip 12,  Haptic: Tegan Moore and Elspeth Pratt, by Bookmachine for Publication Studio and Enduring Instability: Elspeth Pratt, for ECU Press. Brown was the Director/Curator of Artspeak Gallery from 1999 to 2004 and led the development of the Langara College Centre for Art in Public Spaces.";;;;
467;Jeremy;Borsos;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=467;Jeremy Borsos lives and works on Mayne Island, British Columbia and in Berlin, Germany. He enrolled at the Emily Carr School of Art in 1983 before moving to New York, where he lived and attended the Arts Students League. He has had numerous regional, national and international exhibitions of his artworks. These works investigate various media as artefact and the ways they are used to interpret the past.;Canada;;;
469;Other Sights for Artists';Projects;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=469;"Incorporated in May, 2005 as a non-profit society, Other Sights operates as a collective of Vancouver-based individuals with expertise in curation, project management, presentation, delivery and promotion of temporary art projects in public spaces. Other Sights is dedicated to challenging perceptions, encouraging discourse and promoting individual perspectives about shared social spaces. Other Sights seeks to create a presence for art in spaces and sites that are accessible to a broad public, such as the built environment, communications technologies, the media, and the street.

Operating outside of the gallery context, Other Sights develops new and unexpected exhibition platforms and provides support to artists, writers and curators interested in creating temporary, critically rigorous work for highly visible locations.  They collaborate and share resources with organizations and individuals in order to present projects that consider the aesthetic, economic and regulatory conditions of public places and public life.";Canada;;;http://www.othersights.ca/
478;Brian;Rideout;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=478;Rideout studied Visual Art at Georgian College before moving to Toronto. He has exhibited across Canada including exhibitions at Clint Roenisch Gallery, Mercer Union, the Art Gallery of Ontario, PFOAC211, and ARTSPACE.;Canada;;;http://www.brianrideout.ca/
484;Nigel;Dembicki;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=484;Nigel is a Vancouver based artist and designer. He is a contributing partner of studioCAMP, a design/build collective studio.;;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=484&ImageId=569;;http://studiocamp.ca
486;Cedric;Bomford;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=486;"Cedric Bomford's work often focuses on the power dynamics established by constructed spaces and takes the form of large-scale rambling ad hoc architectural installations. The projects follow a methodology he calls ""thinking through building"" in which construction takes on an emergent quality rather than an illustrative one. Concurrent to this installation work is a rigorous photographic practice that operates at times in parallel with and at others tangentially to the installation works. His installation and photographic works have been exhibited internationally and he has participated in residencies in Europe, Asia, Australia and North America. While the majority of his projects are solo efforts, Bomford oten works collaboratively with a number of different partners including his brother Nathan, father Jim and with other artists such as: Verena Kaminiarz, Mark Dudiak and Carl Boutard. He is a 2016 recipient of the Canada Council for the Arts Victor Martyn Lynch-Staunton Award for outstanding artistic achievement.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=486&ImageId=571;Trevor Good;http://www.aedc.ca
497;Ashley;Guindon;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=497;;;;;
506;James;Whitman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=506;"James Whitman (b. 1976) lives and works in Vancouver, B.C. Canada. He mostly makes drawings and sometimes other things. Over the years he's worked with such famous collaborators as 536, Patrick Chan, Jo Cook, Owen Plummer, The Cartoon Wars, Kiku-Haux, and the Lions. In the past year he's spent three months at the *Blumen* artist residency in Leipzig, Germany, completed a series of lino-cut prints for 'Lubok 3', edited by Christoph Ruckhaberle, and published a new zine of his work, 'Some Kings' with Cederteg Publishing of Stockholm. He has exhibited in artist-run centres and galleries throughout Canada and abroad. 
Art works outside Vancouver:";Canada;;;http://www.lionspile.ca/whitman/
508;Rhonda;Weppler;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=508;"Rhonda Weppler's public works, usually temporary and realized as forms of signage, use colour coding and graphic embellishment to emphasize their decorative aspects. Exhibits include: National Gallery of Canada (Ottawa); Vancouver Art Gallery; Art Gallery of Alberta (Edmonton); Contemporary Art Gallery (Vancouver); LaBoral (Gijon); Dos de Mayo (Madrid). Weppler's work is represented in public collections including the Musee d'art Contemporain de Montreal and the National Gallery of Canada.";USA;;;http://www.rweppler.com
510;Urs-P;Twellmann;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=510;;Switzerland;;;
514;Ben;Knight;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=514;;;;;
515;I;Heart;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=515;;Canada;;;
518;O;Zhang;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=518;A graduate of Royal College of Art in London and Central Academy of Art in Beijing, she moved to New York in 2004. O Zhang was the recipient of the Rockefeller Foundation Bellagio Center Artist Fellowship (NY), Wilson Centre for Photography Fellowship and Fuji Film Awards (London), and winner of RCA Photography Graduate Award (London).;;;;http://web.mac.com/zhang_o/Site/O_Zhang_index.html
524;Nicolas;Sassoon;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=524;"Nicolas Sassoon’s work has long been concerned with the tensions between the pixel and the screen, reflecting on their entanglement and materiality by integrating pixelated figures, moiré patterns and early computer graphics into experiential displays. This focus on early computer graphics is driven by the sculptural, material and pictorial qualities of this imagery, as well as its limitations and its poetics. Sassoon's work often explores the projective dimensions of screen-based space, and the many relationships between computer technology and the natural world. His research leads him to engage in cross-disciplinary projects in the fields of architecture, electronic music, textiles, and art. Nicolas Sassoon lives and works in Vancouver BC Canada, on the unceded lands of the Sḵwx̱wú7mesh (Squamish), Stó:lō and Səl̓ílwətaʔ/Selilwitulh (Tsleil-Waututh) and xʷməθkʷəy̓əm (Musqueam) Nations. His work has been exhibited at The Whitney Museum of American Art (US) Eyebeam (US), Current Museum (US), Vancouver Art Gallery (CA), Plugin ICA (CA), Contemporary Art Gallery (CA), Charles H.Scott Gallery (CA), Western Front (CA), PRETEEN Gallery (MX), Victoria &amp; Albert Museum (UK), the Centre d’Art Bastille (FR), House of Electronic Basel (SW), Arti et Amicitiae (NL), MU Eindhoven (NL) , Today Art Museum (CN), Chronus Art Center (CN), the Berlin Fashion Week (DE)) and the New-York Fashion Week (US).";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=524&ImageId=575;Photo courtesy of the artist;https://www.nicolassassoon.com/
535;Christian;Rebecchi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=535;;Switzerland;;;
536;Pablo;Togni;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=536;;Switzerland;;;
550;Ilya;Viryachev;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=550;;Canada;;;
541;Alan;Syliboy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=541;Alan Syliboy was born and raised in Truro, Nova Scotia. Living in the Millbrook First Nations community, he journeys through his life with a demeanor of strength, Alan has built an ever growing list of accomplishments throughout his lifetime, although many people are most familiar with his beautiful and unique works of art that captivate and inspire us.;Canada;;;http://www.alansyliboy.ca/
544;Nelson;Garcia;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=544;;Canada;;;
545;Peter;Morin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=545;Peter Morin is a Tahltan Nation artist, curator and writer. Morin's practiced-based research investigates the impact between indigenous culturally-based practices and western settler colonialism.;;;;
561;Shannon;Oksanen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=561;"Shannon Oksanen is originally from Vancouver, where she continues to reside; she acquired a B.A from the University of British Columbia in 1993. Since the mid-nineties she has participated in exhibitions across Canada as well as internationally, including solo shows at VTO Gallery, London, England; Or Gallery, Vancouver; and Tracey Lawrence Gallery, Vancouver. Oksanen participated in Baja to Vancouver a touring exhibition of West Coast artists, coordinated by the Seattle Art Museum, San Diego Museum of Contemporary Art, Vancouver Art Gallery, and the Wattis Art Institute (2003). She has participated in group exhibitions at Gordon Smith Museum, West Vancouver (2017); Kamloops Art Gallery, (2011); Passogen Gallery, Link&ouml;ping, Sweden (2004); Gallery 303, New York (2005); and the Contemporary Art Gallery, Vancouver (2007).";Canada;;;
562;Chris;Doray;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=562;;;;;
568;Sharifah;Marsden;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=568;;;;;
572;Larissa;Healy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=572;Larissa Healy, also known as Gurl23, is an Ojibway artist whose work has been exhibited at the National Gallery of Canada, the Museum of Anthropology, the Vancouver Art Gallery, the Bill Reid Gallery and the Power Plant Gallery. She has also worked with the City of Vancouver restorative justice programs.;Canada;;;
576;Manuel Axel;Strain;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=576;"Manuel Axel Strain is a 2-spirit interdisciplinary artist with Musqueam/Simpcw/Syilx heritage based in the unceded territory of the Katzie/Kwantlen peoples. Although they have attended Emily Carr University of Art + Design they are more appreciative of the knowledge they have gained from their mother, father, siblings, cousins, aunts, uncles, nieces, nephews, grandparents, and ancestors. Strain uses their lived experience as a source of agency to investigate different ways of healing and knowing. Invested with personal and political histories, their practice includes painting, photography, sculpture, performance, and installation, through which mental and spiritual well-being take paramount significance. They have contributed work to Capture Photography Festival through Richmond Public Art, the Vancouver International Airport, and The Musqueam Cultural Centre, and have exhibited work in many places in the land that is now called Canada. They are a guest lecturer at the Vancouver Community College, where they curated the Indigenous Art Symposium &ldquo;Indigenizing Higher Education.&rdquo; Some of their most meaningful curatorial and community projects include &ldquo;My Blood Can&rsquo;t Feel the Land&rdquo; with Gallery Gachet and The Talking Stick Festival, &ldquo;Resistance and Resurgence,&rdquo; a 2-Spirit exhibition at Interurban Art Gallery, &ldquo;Destigmatization and Harm Reduction&rdquo; at the Musqueam Cultural Pavilion, &ldquo;Transcendence&rdquo; at the Rising Sun Gallery, &ldquo;The Land Can&rsquo;t Hear Your Voices,&rdquo; created during a residency as the Maple Ridge Artist in Residence, as well as open studio events at Lookout Housing and the Phoenix Society.";Canada;;;https://manuelaxelstrain.com
587;Justin;Langlois;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=587;"Justin Langlois is an artist, educator, and organizer. His practice explores collaborative structures, critical pedagogy, and custodial frameworks as tools for gathering, learning, and making. 

His work has also been presented at the Centre Pompidou (Paris), the Museum of Contemporary Art (Toronto), Conflux New York, Nuit Blanche (Toronto), Creative Time Summit (Venice Biennale), Open Engagement (Pittsburgh), CAFKA (Kitchener), Art Souterrain (Montreal), Art Moves (Poland), Manif D&rsquo;art Biennial (Quebec City), along with galleries and artist-run centres across Canada, and public art installations in North Vancouver, Vancouver, and Windsor.  

He is an Associate Professor of Social Practice in the Faculty of Culture + Community at Emily Carr University of Art and Design. He lives and works in Vancouver, Canada.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=587&ImageId=2052;;http://justinlanglois.com
591;Brady;Cranfield;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=591;Brady Cranfield is a Vancouver-based sound and visual artist, musician, writer and educator. He holds an MA in Communications and an MFA from Simon Fraser University. He is the founder and co-organizer (in collaboration with the artist Kathy Slade) of the ongoing public art project The Music Appreciation Society, and he frequently collaborates with artist Jamie Hilder. He has presented work at the Contemporary Art Gallery (2020), Gordon Smith Gallery for Canadian Art (2018), Or Gallery (2012), the Western Front (2004), the Charles H. Scott Gallery (2008) and Artspeak (2008) in Vancouver. He is also a member of the improv/electronic/jazz trio Alfred Jarry and the duo Vomit Fraud with Kay Higgins.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=591&ImageId=1261;;
592;Helen;Reed;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=592;;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=592&ImageId=1262;;
593;Hannah;Jickling;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=593;;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=593&ImageId=1263;;http://othersights.ca/big-rock-candy-mountain/
595;Rebecca;Belmore;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=595;Belmore is a multi-disciplinary artist whose works are rooted in the political and social realities of Indigenous communities, making evocative connections between bodies, land, and language.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=595&ImageId=1559;;https://www.rebeccabelmore.com
606;Krista;Point;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=606;Krista Point is a member of the Musqueam Nation and is a Coast Salish weaver. She is inspired by the way her ancestors wove their blankets and the beautiful technique they had nearly a century ago. Point teaches at the Musqueam Adult Learning Centre where they learn to split, spin, and dye wool as well as weave.Point's style of weaving and her designs have been greatly influenced by traditional Coast Salish designs (cedar baskets, books, weavings, etc.). She uses the old stories from First Nations people and incorporate them into her weavings. By taking the traditional designs from her culture, she transforms them into her own designs.;Canada;;;
614;;IE Creative;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=614;;Canada;;;
